portfolio_index,model_file,input_bits,entry_count,hash_count,bpi_count,accuracy,precision,recall,f1_score,true_positives,false_positives,false_negatives,eval_time_sec,error
0,['portfolio0']_128input_1024entry_10hash_4bpi.pickle.lzma,128,1024,10,4,60.3286,0.0,0.0,0.0,0,0,338,0.2205,
0,['portfolio0']_128input_1024entry_10hash_8bpi.pickle.lzma,128,1024,10,8,60.3286,0.0,0.0,0.0,0,0,338,0.2473,
0,['portfolio0']_128input_1024entry_20hash_16bpi.pickle.lzma,128,1024,20,16,60.3286,0.0,0.0,0.0,0,0,338,0.4956,
0,['portfolio0']_128input_1024entry_10hash_16bpi.pickle.lzma,128,1024,10,16,60.3286,0.0,0.0,0.0,0,0,338,0.5047,
0,['portfolio0']_128input_1024entry_10hash_32bpi.pickle.lzma,128,1024,10,32,60.3286,0.0,0.0,0.0,0,0,338,0.5081,
0,['portfolio0']_128input_1024entry_10hash_64bpi.pickle.lzma,128,1024,10,64,60.3286,0.0,0.0,0.0,0,0,338,0.6913,
0,['portfolio0']_128input_1024entry_20hash_4bpi.pickle.lzma,128,1024,20,4,60.3286,0.0,0.0,0.0,0,0,338,0.4662,
0,['portfolio0']_128input_1024entry_20hash_32bpi.pickle.lzma,128,1024,20,32,60.3286,0.0,0.0,0.0,0,0,338,0.5973,
0,['portfolio0']_128input_1024entry_20hash_8bpi.pickle.lzma,128,1024,20,8,60.3286,0.0,0.0,0.0,0,0,338,0.3596,
0,['portfolio0']_128input_1024entry_2hash_16bpi.pickle.lzma,128,1024,2,16,60.3286,0.0,0.0,0.0,0,0,338,0.3035,
0,['portfolio0']_128input_1024entry_2hash_4bpi.pickle.lzma,128,1024,2,4,59.8592,0.3571,0.0148,0.0284,5,9,333,0.1866,
0,['portfolio0']_128input_1024entry_2hash_32bpi.pickle.lzma,128,1024,2,32,60.446,0.5714,0.0118,0.0232,4,3,334,0.4484,
0,['portfolio0']_128input_1024entry_20hash_64bpi.pickle.lzma,128,1024,20,64,60.3286,0.0,0.0,0.0,0,0,338,0.7932,
0,['portfolio0']_128input_1024entry_2hash_8bpi.pickle.lzma,128,1024,2,8,59.7418,0.2222,0.0059,0.0115,2,7,336,0.3248,
0,['portfolio0']_128input_1024entry_3hash_16bpi.pickle.lzma,128,1024,3,16,60.3286,0.0,0.0,0.0,0,0,338,0.3267,
0,['portfolio0']_128input_1024entry_3hash_4bpi.pickle.lzma,128,1024,3,4,60.3286,0.0,0.0,0.0,0,0,338,0.3077,
0,['portfolio0']_128input_1024entry_2hash_64bpi.pickle.lzma,128,1024,2,64,60.446,0.6667,0.0059,0.0117,2,1,336,0.7921,
